"","business_lat","business_long","business_park","business_price","business_open","business_cat","n_photo","cum_n_tips","cum_max_friends","cum_max_u_elite","cum_max_us_fans","cum_max_us_rev","male","female","ch_in","date"
"6468",36.0698311,-115.2249867,"true",2,"True","Others",75,40,3975,9,730,1664,10,17,1,2016-02-16
"6469",33.4974838,-112.0832669,"true",1,"True","American",19,12,2607,9,156,398,2,2,1,2013-07-26
"6470",33.6254670046,-111.9241736479,"true",2,"True","Mexican",31,12,3402,10,499,1276,4,4,1,2018-06-02
"6471",36.0426311,-115.1530184,"true",2,"True","Asian",60,42,3094,9,183,1028,16,8,1,2012-09-11
"6472",43.7093922,-79.3986839,"true",2,"True","Others",13,3,259,3,14,202,1,1,1,2014-05-17
"6473",36.0426311,-115.1530184,"true",2,"True","Asian",60,10,3094,4,33,510,6,2,1,2010-11-27
"6474",33.3113830747,-111.8596038558,"true",1,"True","Others",5,7,1777,3,359,1631,4,1,1,2017-07-14
"6475",33.4673575577,-112.3405629732,"true",2,"True","Mexican",16,2,1785,5,120,855,0,2,1,2017-10-22
"6476",33.511677977,-112.0653423663,"true",2,"False","American",10,8,938,8,60,568,4,3,1,2013-07-27
"6477",36.068655,-115.177945,"true",2,"True","Asian",43,35,5817,9,293,1982,6,9,1,2012-05-16
"6478",33.5381649,-112.1655163,"true",1,"True","Others",3,2,534,8,113,926,1,1,0,2018-08-20
"6479",33.299271,-111.898257,"true",2,"True","American",22,11,834,10,162,718,1,8,1,2016-09-03
"6480",33.4517982,-112.0769327,"true",2,"True","Mexican",19,23,617,10,62,786,3,9,1,2013-07-16
"6481",36.1329932921,-115.1637866722,"true",1,"True","American",12,1,1967,10,41,586,0,1,1,2012-08-24
"6482",36.0326281,-114.9836672,"true",1,"True","American",8,15,1193,7,122,297,2,3,1,2014-08-06
"6483",35.2208416857,-80.8102792551,"true",2,"True","Asian",3,6,2755,9,402,1523,1,4,0,2017-07-25
"6484",36.123406,-115.170188,"true",2,"True","American",88,4,626,6,39,376,2,0,1,2015-03-20
"6485",33.3765345,-111.8778341,"false",2,"True","Others",2,6,148,3,7,143,1,3,1,2018-06-29
"6486",36.1564126328,-115.3328468966,"true",2,"True","Others",24,72,3094,10,256,1606,11,26,1,2017-11-08
"6487",36.127783,-115.168968,"true",2,"True","Others",43,8,506,9,48,584,1,5,1,2016-01-12
"6488",36.1349154274,-115.1758220047,"true",2,"True","Mexican",41,25,3558,9,378,2421,4,7,1,2015-06-24
"6489",36.068655,-115.177945,"true",2,"True","Asian",43,73,6026,10,697,1982,13,30,1,2017-06-06
"6490",36.1980338,-115.2825097,"true",2,"True","Others",41,4,2916,9,219,1664,0,3,1,2012-04-29
"6491",36.0942440391,-115.1761782905,"true",2,"True","American",40,3,2370,9,119,1269,2,1,1,2011-01-24
"6492",33.4214126083,-111.9429802895,"true",1,"True","Others",24,10,3934,11,648,934,0,5,1,2014-01-08
"6493",35.171873,-80.849032,"false",1,"True","Others",5,2,34,8,1,63,0,1,1,2013-12-12
"6494",36.057903,-115.123486,"true",1,"True","American",1,9,2916,10,219,1664,2,6,1,2016-07-18
"6495",43.8477458,-79.4597971,"true",2,"True","Others",3,2,163,6,26,258,1,1,1,2017-08-11
"6496",36.1130133,-115.1608978,"false",2,"True","Others",42,1,3975,3,730,907,0,1,1,2012-05-27
"6497",36.009253,-115.1169844,"true",2,"False","American",22,8,3975,9,730,1664,2,5,1,2013-02-17
"6498",36.1136354358,-115.2614379354,"true",2,"True","American",21,21,1193,9,122,1019,5,6,1,2013-03-09
"6499",36.0426311,-115.1530184,"true",2,"True","Asian",60,71,3094,13,596,3061,21,17,1,2013-10-07
"6500",36.1584751,-115.1265495,"true",1,"True","Mexican",38,2,397,8,30,360,1,1,1,2011-06-19
"6501",33.4583561,-112.0677835,"true",1,"False","American",6,1,138,10,17,22,1,0,1,2010-11-04
"6502",36.11753,-115.169618,"true",2,"True","American",47,7,1060,9,183,573,0,4,1,2014-07-07
"6503",36.109889,-115.174144,"true",3,"True","American",85,2,252,9,55,753,0,1,1,2011-12-19
"6504",36.1265982988,-115.197783811,"true",1,"True","Others",23,23,3975,9,730,1664,6,8,1,2016-01-19
"6505",36.1268192,-115.2421504,"true",2,"True","Others",34,2,1060,9,183,540,0,1,1,2016-11-12
"6506",33.4740594,-111.9271441,"true",2,"True","Others",11,4,949,12,113,1144,2,1,1,2011-11-10
"6507",36.0601343,-115.0456074,"true",2,"True","Asian",20,19,1613,8,180,1028,7,7,1,2015-08-08
"6508",36.0425315584,-115.1527540516,"true",2,"False","Others",1,1,131,1,8,87,0,1,1,2012-11-26
"6509",51.042678,-114.068379,"true",3,"True","Others",3,1,3,8,1,89,0,1,1,2013-08-18
"6510",43.6704534404,-79.3847215949,"true",2,"True","Others",26,1,113,3,4,56,0,1,0,2017-10-01
"6511",33.455532,-112.060713,"true",2,"True","American",22,1,65,4,4,117,0,1,1,2013-03-17
"6512",41.2413758853,-81.4427446796,"true",2,"True","Others",5,1,77,5,16,110,0,1,1,2013-06-24
"6513",33.510436,-112.028449,"true",2,"True","Mexican",12,11,1196,7,180,481,5,4,1,2018-09-30
"6514",33.2976955302,-111.9013309479,"true",2,"True","American",19,12,682,11,78,520,1,5,1,2014-10-02
"6515",33.436137,-111.716897,"true",2,"True","Others",3,1,2,11,0,16,0,1,1,2014-04-13
"6516",35.9916228649,-115.1028513749,"true",2,"True","Others",17,26,1060,9,183,540,8,5,1,2016-12-11
"6517",33.4495554434,-112.06568217,"true",3,"True","Others",13,6,1527,8,124,437,1,2,1,2013-02-24
"6518",36.2785951848,-115.2060102144,"true",1,"True","Others",2,2,672,3,81,535,1,1,1,2013-09-09
"6519",36.0944572,-115.2088673,"true",2,"True","Others",91,73,3975,9,730,1664,9,9,1,2012-05-26
"6520",36.100622,-115.052917,"true",2,"True","Others",2,8,1193,7,122,297,2,1,1,2012-09-01
"6521",33.6027713133,-111.9813721156,"true",2,"True","Others",15,7,6187,12,894,1932,1,5,1,2012-11-04
"6522",33.4936719,-111.926492,"true",2,"True","Others",12,20,2015,9,123,1022,7,6,1,2015-04-27
"6523",36.179939,-115.206417,"true",1,"True","Asian",12,22,3975,9,730,1664,4,8,1,2012-01-30
"6524",33.4272158793,-111.9402300269,"true",2,"True","American",14,2,129,5,14,255,1,1,1,2013-03-23
"6525",35.138449,-80.736385,"true",2,"True","American",2,1,194,4,19,125,0,1,0,2015-10-26
"6526",41.4852089,-81.7264904,"true",2,"True","American",8,2,149,2,7,124,1,1,1,2018-04-04
"6527",35.2201725,-80.8126243,"true",1,"True","American",11,1,118,2,19,442,0,1,0,2017-10-24
"6528",36.1166498731,-115.1387528644,"true",1,"True","Others",31,5,529,7,166,617,0,3,1,2015-03-08
"6529",40.4559632,-79.9313287,"true",2,"True","American",12,6,353,6,65,823,1,1,0,2015-06-30
"6530",36.0258372,-115.0859834,"true",2,"True","American",5,1,261,3,17,209,0,1,1,2012-04-29
"6531",36.1638735074,-115.289943661,"true",2,"True","Asian",16,21,3975,9,730,1664,2,7,1,2012-08-07
"6532",36.1436636,-115.1418906,"true",2,"False","Others",98,46,2940,13,415,3061,14,19,1,2017-06-27
"6533",36.1268046,-115.1929146,"true",2,"True","Others",13,19,1022,9,82,584,6,3,1,2014-01-03
"6534",33.321866,-111.726244,"true",2,"True","American",40,7,339,7,37,892,4,2,1,2012-06-22
"6535",40.447587176,-79.9016815496,"true",2,"True","Others",24,10,110,7,17,442,1,1,1,2016-06-21
"6536",35.199889,-80.842288,"true",2,"True","American",19,9,1864,10,154,1145,2,5,1,2014-05-05
"6537",33.5105510376,-112.0262065579,"true",2,"False","Asian",6,4,6187,12,894,1932,0,3,1,2013-02-19
"6538",36.130369,-115.10336,"true",1,"True","Asian",6,5,391,4,30,279,1,1,1,2014-04-01
"6539",36.113933,-115.174139,"true",3,"False","American",71,1,293,2,25,510,0,1,1,2010-10-16
"6540",36.1049744,-115.1359993,"true",2,"True","Others",7,9,3198,9,378,1431,2,4,0,2013-08-02
"6541",35.1708909,-80.8504498,"true",2,"True","American",25,7,237,10,93,1145,4,2,1,2013-08-04
"6542",36.0669667963,-115.042004344,"true",2,"False","Mexican",8,10,1003,10,148,979,2,4,1,2014-07-14
"6543",36.066865,-115.273241,"true",1,"True","Others",28,35,3198,9,378,1664,4,11,1,2013-06-07
"6544",36.1016738,-115.2043391,"true",2,"True","Others",12,4,2916,9,219,1664,0,3,1,2011-04-27
"6545",33.4239019898,-111.9402873516,"true",2,"True","American",6,2,853,8,74,327,1,1,1,2013-07-26
"6546",36.1691083,-115.1395836,"true",1,"False","American",2,17,3975,9,730,1234,6,5,0,2014-04-07
"6547",33.497622,-111.9292546,"true",2,"True","American",18,25,6187,12,894,1932,5,9,1,2016-01-02
"6548",33.6278142696,-111.8935125506,"true",2,"True","American",21,7,235,5,26,265,2,1,1,2015-01-18
"6549",36.071403,-115.072358,"true",1,"True","Others",5,11,961,9,90,1019,3,4,1,2013-02-09
"6550",36.143583364,-115.2809156285,"true",2,"True","Others",5,1,18,9,4,255,1,0,1,2011-07-18
"6551",36.143582706,-115.2515591111,"true",2,"True","Others",14,14,629,4,24,304,3,1,1,2016-05-22
"6552",36.1245859,-115.1716132,"true",2,"True","Others",12,21,3241,12,378,2229,10,4,1,2018-07-18
"6553",36.0634970519,-115.2417327988,"true",1,"True","Others",39,3,1801,7,228,428,2,1,1,2015-05-09
"6554",36.1123576,-115.1702213,"true",2,"True","Others",24,17,3975,10,730,1196,5,7,1,2012-07-12
"6555",36.0909158,-115.1737761,"true",4,"True","American",35,3,6026,10,697,826,1,1,0,2017-10-13
"6556",33.570389,-111.886452,"true",2,"True","Others",22,8,73,6,6,192,0,0,1,2011-02-05
"6557",36.0577242,-115.1225863,"true",2,"True","Others",5,9,1299,8,153,852,4,4,1,2017-02-20
"6558",36.1596119,-115.3314004,"true",2,"True","Others",20,13,2916,9,219,1664,5,5,1,2012-12-10
"6559",33.5544667,-112.1110064,"true",2,"True","Others",19,4,2217,8,271,1177,1,2,1,2016-09-23
"6560",35.058622,-80.813926,"false",2,"False","American",11,4,401,7,90,850,0,3,1,2013-01-28
"6561",36.121189,-115.169657,"true",3,"True","Others",24,12,727,12,113,1144,5,2,1,2011-07-16
"6562",33.5380294431,-111.9056757902,"true",2,"True","Asian",7,2,941,8,113,842,1,1,1,2013-03-20
"6563",36.1470835,-115.2982993,"true",1,"True","Asian",46,3,603,9,55,753,0,1,1,2012-05-11
"6564",36.1022507,-115.1699679,"true",2,"True","Others",24,16,3094,9,283,2421,7,5,1,2012-05-05
"6565",35.9991841832,-115.1060758531,"true",1,"True","Others",79,11,1170,8,177,1232,2,4,1,2016-04-01
"6566",33.497622,-111.9292546,"true",2,"False","American",4,9,6187,12,894,1932,2,5,1,2012-03-20
"6567",36.1135038844,-115.1541301,"true",2,"False","Asian",10,3,1779,7,210,1196,2,1,0,2015-12-01
"6568",36.1261943318,-115.193445287,"true",2,"True","Others",46,26,3508,11,647,2074,9,9,1,2012-01-15
"6569",43.5676030135,-79.6616385877,"true",2,"True","Others",1,1,305,7,57,1108,1,0,0,2016-03-20
"6570",36.028178,-115.048607,"false",2,"True","Others",17,1,818,7,146,520,0,1,1,2017-09-08
"6571",36.0719180321,-115.1172133228,"true",2,"True","American",36,12,718,12,79,794,4,6,1,2013-04-10
"6572",33.4214126083,-111.9429802895,"true",1,"True","Others",24,13,3934,11,648,934,1,6,0,2018-03-23
"6573",36.1688018067,-115.1398800888,"true",2,"True","Others",49,1,352,9,48,584,0,1,1,2011-12-15
"6574",36.1261559476,-115.1896398638,"true",2,"True","Others",13,12,1193,9,122,584,5,4,1,2014-02-26
"6575",41.484399,-81.7045211,"true",2,"True","American",30,2,545,7,95,867,2,0,1,2012-07-28
"6576",33.4916953,-112.0734977,"true",2,"False","American",8,12,1527,9,124,1193,2,4,1,2011-06-12
"6577",36.1641802266,-115.2896297427,"true",1,"True","American",45,35,3975,9,730,1184,4,14,1,2013-08-09
"6578",40.465629,-79.965468,"true",2,"True","American",2,1,191,3,36,163,0,1,1,2017-07-05
"6579",36.12677,-115.169178,"true",2,"True","American",3,1,65,6,18,206,0,1,1,2017-06-21
"6580",36.179939,-115.206417,"true",1,"True","Asian",12,25,3975,9,730,1664,4,8,1,2012-03-08
"6581",36.1145538,-115.3075865,"true",2,"True","Others",15,1,293,2,25,510,0,1,1,2012-06-23
"6582",36.204189,-115.260244,"true",2,"True","American",12,28,1779,9,210,1196,4,8,1,2012-08-14
"6583",36.1166498731,-115.1387528644,"true",1,"True","Others",31,11,1299,7,166,617,0,6,1,2016-10-27
"6584",33.4794914574,-111.9107225319,"true",2,"True","Asian",8,10,1345,11,199,755,4,3,1,2015-12-24
"6585",36.1258775,-115.197855,"true",2,"True","Others",116,51,8381,10,1443,2158,15,23,1,2018-05-28
"6586",36.1956831424,-115.2577259796,"false",1,"True","American",8,9,1779,7,210,1196,4,2,1,2014-05-06
"6587",36.1691083,-115.1395836,"true",1,"False","American",2,7,3975,9,730,907,1,2,1,2011-11-22
"6588",33.5876541,-112.1157758,"true",2,"True","Others",42,23,2217,11,271,1177,9,11,1,2018-04-24
"6589",36.101375,-115.172452,"true",3,"True","Others",47,10,6026,10,697,2074,3,6,1,2015-05-01
"6590",36.1608544,-115.3315267,"true",2,"False","Mexican",2,8,3094,9,283,2421,3,4,1,2012-02-17
"6591",33.667702,-112.1222962,"true",2,"True","American",3,11,938,9,60,659,2,1,1,2012-10-14
"6592",33.6766309035,-111.9729740489,"true",2,"True","American",11,1,166,10,21,1022,0,0,0,2011-10-03
"6593",36.237945,-115.1523117,"true",2,"False","Others",19,8,3198,9,378,1431,2,3,1,2013-07-03
"6594",33.62204,-111.9044144,"true",1,"True","Others",4,7,476,6,75,583,1,1,1,2016-01-09
"6595",36.101422,-115.172448,"true",4,"True","American",64,1,840,4,102,840,1,0,1,2013-06-03
"6596",36.1694,-115.140782,"false",2,"True","American",72,6,1997,7,309,858,2,3,1,2013-06-06
"6597",33.5385580506,-111.8908726255,"true",2,"True","American",6,7,275,9,69,1642,1,1,1,2014-06-29
"6598",43.6454236,-79.3962213,"true",3,"True","Others",14,4,3233,10,478,1274,1,2,0,2017-04-22
"6599",36.1030612595,-115.1734502614,"true",2,"True","American",169,10,1170,9,183,1606,5,3,1,2015-04-12
"6600",33.53864,-112.098273,"true",1,"False","Mexican",2,1,85,2,3,106,1,0,1,2012-01-19
"6601",41.485585,-81.815822,"true",2,"True","Others",6,1,518,8,85,1216,0,0,1,2016-09-24
"6602",35.2138358,-80.826382,"true",3,"True","American",6,3,2755,9,402,1523,1,1,1,2011-09-15
"6603",36.2382459749,-115.150921382,"true",2,"True","Others",24,5,1342,8,208,1457,2,3,1,2013-11-21
"6604",36.0719274658,-115.1070339563,"true",1,"True","Others",39,5,961,9,90,1019,4,1,1,2011-11-27
"6605",36.116113,-115.176222,"true",3,"True","Others",823,7,3198,9,378,1431,4,3,1,2012-10-16
"6606",33.5302696775,-111.9263505936,"true",3,"True","Others",9,2,3978,12,350,444,2,0,1,2012-09-14
"6607",36.157156,-115.1538305,"true",2,"True","Mexican",11,19,1193,8,122,631,4,5,1,2015-09-05
"6608",35.9991841832,-115.1060758531,"true",1,"True","Others",79,5,1170,7,177,1232,1,2,1,2016-02-27
"6609",36.109842,-115.174603,"true",2,"True","American",135,11,2916,9,219,1664,3,5,1,2012-06-16
"6610",33.3908271448,-112.0129483509,"true",2,"True","American",12,3,144,8,20,310,1,1,1,2014-02-16
"6611",43.6654413783,-79.4652382136,"true",2,"True","Others",9,6,233,5,103,1181,2,1,0,2014-03-02
"6612",33.4985304,-111.9263751,"true",2,"True","American",27,10,6187,12,894,1932,2,5,1,2015-05-07
"6613",35.994110938,-115.0998504264,"true",1,"False","Others",4,22,3198,9,378,2665,6,8,1,2013-01-24
"6614",33.4787324,-111.9252963,"true",2,"False","Others",4,3,825,9,89,1022,1,1,1,2011-03-16
"6615",36.1266569491,-115.2242819387,"false",2,"True","Others",19,31,6026,10,697,1606,8,3,1,2015-02-04
"6616",33.6254092922,-111.9251276157,"true",2,"True","Others",19,22,3402,9,499,1360,3,7,1,2016-10-17
"6617",36.129559,-115.172825,"false",3,"True","Others",11,5,1150,12,113,1144,3,1,1,2013-03-11
"6618",36.1083176,-115.174085,"true",2,"False","Others",39,5,293,3,25,510,2,2,1,2011-05-22
"6619",36.029537376,-115.0858369097,"false",1,"True","Others",1,6,818,7,146,520,0,5,1,2015-11-26
"6620",36.0114062572,-115.1757787001,"true",1,"True","American",24,15,818,9,146,584,2,5,0,2013-01-25
"6621",36.01096,-115.120573,"true",1,"False","Mexican",11,2,1,8,0,21,1,0,1,2014-06-21
"6622",43.8283999466,-79.4783360884,"true",2,"True","Others",11,4,1230,5,38,428,2,2,0,2017-12-03
"6623",36.127033,-115.210028,"true",3,"True","Others",275,14,2916,13,364,1988,3,10,1,2012-09-28
"6624",36.2710367,-115.267937,"true",2,"False","Others",1,2,480,6,102,535,1,1,1,2013-04-11
"6625",33.6383744,-112.1837729,"true",2,"True","Others",7,1,138,9,1,38,1,0,1,2012-12-13
"6626",33.5819029,-111.9252145,"true",2,"True","Others",4,9,963,10,113,1035,3,4,1,2014-01-03
"6627",33.459014,-112.077468,"true",2,"True","American",29,7,933,8,156,391,2,5,1,2012-06-09
"6628",36.0205983092,-115.0863904335,"true",2,"True","Others",20,28,1075,8,149,1034,7,15,1,2015-01-25
"6629",36.160577,-115.292996,"true",2,"True","American",59,23,3198,9,378,2421,6,14,1,2016-12-02
"6630",36.0426311,-115.1530184,"true",2,"True","Asian",60,11,3094,4,33,510,6,2,1,2010-12-04
"6631",33.624639,-111.930337,"true",2,"True","American",20,6,3402,9,499,1276,0,3,1,2013-10-11
"6632",35.1745897432,-80.8400290338,"true",2,"True","Others",9,7,2755,10,402,1523,3,3,1,2013-08-23
"6633",33.4948726,-112.0535765,"true",2,"True","Asian",21,7,1345,12,199,1144,2,4,0,2013-11-24
"6634",33.508571,-112.027642,"true",2,"True","American",24,13,3378,10,912,4308,5,7,1,2013-06-24
"6635",36.0205983092,-115.0863904335,"true",2,"True","Others",20,19,818,8,146,706,5,8,1,2013-05-18
"6636",33.510181,-112.096168,"true",1,"True","Others",12,21,6187,12,894,1932,2,7,1,2014-08-04
"6637",33.3857365,-111.6860549,"true",2,"True","American",15,10,765,3,13,345,4,4,1,2016-12-30
"6638",36.100622,-115.052917,"true",2,"True","Others",2,7,1193,7,122,297,2,1,1,2012-08-01
"6639",36.0944572,-115.2088673,"true",2,"True","Others",91,142,6026,10,730,2130,21,16,0,2018-06-02
"6640",36.1584759,-115.2930652,"true",2,"True","American",1,16,1779,8,210,1196,1,3,1,2016-12-23
"6641",36.1273748593,-115.2241710499,"true",2,"False","Others",10,20,6026,10,697,1028,4,6,1,2018-03-10
"6642",33.5020532515,-111.9957802209,"true",2,"True","Others",21,16,3402,9,499,1276,3,7,1,2014-03-29
"6643",36.1567959455,-115.3343868256,"true",2,"True","Asian",28,28,3094,9,55,753,5,6,1,2012-05-17
"6644",36.1349154274,-115.1758220047,"true",2,"True","Mexican",41,32,3558,9,378,2421,6,9,1,2015-08-26
"6645",33.5525008,-112.185299,"false",1,"True","Mexican",6,5,26,8,3,51,1,0,1,2015-06-09
"6646",33.580741,-111.881806,"false",2,"True","Others",11,26,853,9,83,800,0,2,1,2011-04-12
"6647",36.239289,-115.178994,"true",2,"True","Others",1,2,518,2,24,301,1,0,1,2015-12-17
"6648",41.485492,-81.703914,"true",2,"True","American",58,17,6506,9,1150,1216,2,7,0,2018-07-31
"6649",33.5025411,-111.9330128,"true",2,"True","Others",1,4,322,6,23,440,0,2,1,2012-06-27
"6650",36.0708818595,-115.2432708657,"true",2,"True","Others",15,10,3975,7,730,907,4,4,1,2016-03-30
"6651",36.1239419536,-115.1677527961,"true",3,"True","Others",11,33,3508,13,647,3057,12,10,1,2017-11-09
"6652",36.1152681022,-115.2983019652,"true",2,"True","American",35,26,1193,9,122,437,1,6,1,2012-12-20
"6653",33.4975546,-111.9264977,"true",2,"True","American",18,11,5817,5,293,1982,5,2,1,2015-07-15
"6654",33.6108041847,-112.0128359656,"true",2,"True","Others",30,2,148,3,1,143,0,1,1,2014-01-12
"6655",36.1469098416,-115.3007770203,"true",2,"True","Asian",37,10,1997,8,309,1457,6,3,1,2013-06-22
"6656",41.49345201,-81.7781898358,"true",3,"True","American",14,1,106,10,3,81,1,0,0,2012-05-19
"6657",36.2988751854,-115.2800881863,"true",2,"True","Mexican",11,7,532,6,50,631,2,2,1,2012-02-20
"6658",36.190844065,-115.0624061587,"false",2,"False","Mexican",1,1,5,11,1,83,1,0,0,2014-07-27
"6659",36.041821,-115.18475,"true",2,"True","Others",28,1,302,8,63,866,0,1,1,2011-08-14
"6660",43.6700458,-79.3958276,"true",2,"True","Others",19,1,8,10,1,75,0,0,0,2016-09-03
"6661",36.1471526137,-115.2999764308,"true",2,"True","Others",8,9,924,8,112,588,3,2,1,2013-11-16
"6662",43.6607399028,-79.3405575733,"true",2,"True","Others",5,3,511,7,141,791,0,3,1,2015-12-10
"6663",36.0566224,-115.2352757,"true",1,"False","American",1,10,1613,7,148,727,1,3,0,2018-09-20
"6664",33.5094461,-112.0403946,"true",2,"True","Others",29,26,3378,10,912,4308,13,10,0,2018-03-13
"6665",33.3649138593,-111.9305216116,"true",1,"True","Others",2,3,111,5,23,440,2,1,1,2013-11-15
"6666",36.022468449,-115.0831684477,"true",2,"True","Others",17,15,1163,6,86,772,3,7,1,2013-08-08
"6667",36.1150184807,-115.1564544439,"true",3,"True","Others",40,20,1535,9,251,1184,11,5,1,2015-11-07
"6668",43.7714997,-79.4129221,"false",1,"False","Others",1,1,197,9,15,285,0,1,1,2012-01-26
"6669",36.1189331996,-115.1737519444,"true",3,"True","Others",161,14,1247,9,283,2421,4,6,1,2013-04-23
"6670",36.0202484,-115.0899679,"true",4,"True","Others",26,8,1117,9,165,981,0,4,1,2018-05-05
"6671",36.109842,-115.174603,"true",2,"True","American",135,9,2916,9,219,1664,3,4,1,2012-06-02
"6672",40.4422285653,-80.0019846969,"true",2,"True","American",49,1,253,7,28,571,0,1,1,2015-05-03
"6673",36.1151617,-115.1597903,"true",3,"True","American",50,21,2100,1,43,958,4,2,1,2014-05-08
"6674",36.066865,-115.273241,"true",1,"True","Others",28,57,3378,9,912,4308,8,17,1,2015-01-02
"6675",36.048992157,-115.1715393066,"true",2,"True","Others",38,4,940,6,68,527,3,0,1,2012-09-23
"6676",36.1677078,-115.1561219,"true",2,"False","American",21,2,252,9,55,753,0,1,1,2011-06-01
"6677",36.091895,-115.175256,"true",3,"True","Others",42,12,2916,9,596,2963,1,6,1,2011-11-25
"6678",33.6362090099,-111.921523657,"true",2,"True","Asian",10,7,2607,9,136,734,2,4,1,2017-06-30
"6679",45.524609,-73.5965301,"true",2,"True","American",17,4,3276,8,594,1281,1,1,1,2013-02-28
"6680",35.2210244,-80.8148537,"true",2,"True","American",21,16,2755,9,402,1523,7,4,1,2015-01-13
